,Date_Second, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size,Label
2038,10:43:41,22758421,179063,2,78221064.0,0.0,1310584.0,1041952.0,1276612.0444888284,83262.62023956256,0.0,0.0,0.0,0.0,,,916027.0140627564,2212242.2671463047,10699152.0,1627.0,22758313.0,915991.6807294232,2212181.931971379,10699047.0,1627.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,491921,40,512230633.1938467,18348.623853211007,1041952.0,1310584.0,1279828.1751498322,80814.71409088896,7444340.956304513,0,0,0,0,1,0,0,0,1.0,1369943.2676008572,1276612.0444888284,0.0,1
2039,10:43:42,20829290,192523,6,84176188.0,2146.0,1470962.0,1217048.0,1434352.4031499058,82665.5670789504,1073.0,0.0,357.66666666666663,554.0948173974077,,,992761.5972800365,2263470.18279004,8833553.0,1284.0,20829290.0,992841.9049723442,2263571.039840859,8833753.0,1284.0,1057.0,211.4,284.04805931391263,637.0,1.0,0,0,0,0,3207336,208,592068120.5411404,4926.108374384236,1217048.0,1471489.0,1438236.7493829096,80116.86798551257,7963538.121439784,0,0,0,0,1,0,0,0,0.0,1540056.8626019645,1434352.4031499058,357.66666666666674,1
2040,10:43:43,7038110,97621,6,42615352.0,2146.0,743032.0,580216.0,721050.1120851669,50895.68713202473,1073.0,0.0,357.66666666666663,554.0948173974077,,,213601.60523789955,518751.1826187135,2950998.0,751.0,7038110.0,213688.30853460287,518881.12073430326,2951252.0,751.0,1159.0,231.8,297.3696353025977,606.0,1.0,0,0,0,0,956230,208,303013038.6935069,4562.737642585552,580216.0,743505.0,723343.4671841136,49472.762655525046,4721528.685399248,0,0,0,0,1,3,2,0,0.0,775098.9821225284,721050.1120851669,357.66666666666674,1
2041,10:43:44,18974842,203001,2,88730456.0,0.0,1487848.0,1209568.0,1452904.2844204484,85596.92545613159,0.0,0.0,0.0,0.0,,,675272.1864020947,1607404.855223336,7475509.0,1095.0,18974740.0,675238.8530687613,1607352.2307676778,7475415.0,1095.0,7.0,7.0,0.0,7.0,7.0,0,0,0,0,-199639,0,479299782.5575989,19417.475728155343,1209568.0,1487848.0,1456259.9232029547,83063.48354834419,7668976.887921526,0,0,0,0,0,0,0,0,1.0,1545583.9399539707,1452904.2844204484,0.0,1
2042,10:43:45,14192096,183641,0,80224456.0,0.0,1333096.0,1062448.0,1298364.915408251,82938.61601875105,0.0,0.0,0.0,0.0,,,718638.7343256887,1440312.1377184372,5133231.0,1348.0,14192096.0,718638.7343256887,1440312.1377184372,5133231.0,1348.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-183641,0,573113846.687845,0.0,1062448.0,1333096.0,1301653.0528921408,80432.31710180275,7558237.559446895,0,0,0,0,0,0,0,0,0.0,1389671.8145382109,1298364.915408251,0.0,1
2043,10:43:46,13573366,163614,16,71436028.0,2146.0,1265354.0,1004248.0,1233481.0403273504,76842.96277467454,1073.0,0.0,357.66666666666663,554.0948173974077,,,654817.522161455,1565692.7000686498,6263389.0,1612.0,13573317.0,784918.944139477,1643710.838122648,6263805.0,1612.0,1449395.0,207116.6,259337.4546352746,506042.0,6.0,0,0,0,0,2454854,248,478700827.72967446,4945.188287430763,1004248.0,1265457.0,1236583.6874770962,74665.73092708476,7022471.283405626,0,0,0,0,2,0,0,0,1.0,1319719.3016484296,1233481.0403273504,357.66666666666674,1
2044,10:43:47,17363890,165381,22,72283994.0,2698.0,1176952.0,948272.0,1148465.2962444029,68765.28889934391,976.0,0.0,122.63636363636364,287.8366840935267,,,886712.987333443,1695064.283081943,6373505.0,965.0,17321529.0,914237.5257949815,1716844.1308291564,6373505.0,966.0,904470.0,43070.0,81370.72555962617,341257.0,0.0,0,0,0,0,-379388853935,720,479493598.70265424,24.320571666091816,948272.0,1177488.0,1151318.1304573617,66843.92514010375,5908040.6824766295,0,0,0,0,1,3,2,0,1.0,1223897.8850780786,1148465.2962444029,122.63636363636364,1
2045,10:43:48,13538426,170369,0,74320936.0,0.0,1374792.0,1079808.0,1339072.7454500017,87026.9529034922,0.0,0.0,0.0,0.0,,,355958.00562413293,801615.0862047783,4282614.0,1343.0,13538426.0,355958.00562413293,801615.0862047783,4282614.0,1343.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-379388715881,0,548959040.948378,0.0,1079808.0,1374792.0,1342475.7625252379,84492.84885713655,7681899.821150393,0,0,0,0,0,3,2,0,0.0,1432009.9492904777,1339072.7454500017,0.0,1
2046,10:43:49,16712581,197819,6,86461792.0,0.0,1367344.0,1097128.0,1333196.356799792,82081.76675947392,0.0,0.0,0.0,0.0,,,567382.6892097462,1344512.4466596225,6656864.0,1663.0,16712577.0,673348.4346642917,1431949.9073429273,6656965.0,1664.0,971305.0,194261.0,305764.73980088026,698890.0,1.0,0,0,0,0,3913400,0,533853983.362216,6.17690660517213,1097128.0,1367344.0,1336488.30007236,79671.79810902658,7320541.160247022,0,0,0,0,0,0,0,0,1.0,1427053.557565918,1333196.356799792,0.0,1
2047,10:43:50,30153142,221696,6,96965740.0,52.0,1492360.0,1218852.0,1462242.9373813088,78214.74178090808,52.0,0.0,26.0,36.76955262170047,,,785604.0970060165,1612273.7338187522,7995984.0,1254.0,30013054.0,727133.2636726832,1522230.9065343486,7855904.0,1253.0,5.0,5.0,0.0,5.0,5.0,2,0,0,0,2332918,128,408193005.6918896,19664.99566667205,1218784.0,1492360.0,1464935.1478547147,76094.0380189044,6784083.8119076295,0,0,2,0,0,4,1,0,4.0,1555404.006688234,1462242.9373813088,26.0,1
2048,10:43:51,27803120,229496,0,100512928.0,0.0,1743448.0,1529104.0,1712107.9092407455,71123.27854183034,0.0,0.0,0.0,0.0,,,693837.1529482091,1630204.3069038168,8771903.0,1587.0,27803120.0,693837.1529482091,1630204.3069038168,8771903.0,1587.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-210269,0,579687454.4753511,0.0,1529104.0,1743448.0,1715342.1282206858,68867.02036557176,6605223.476976653,0,0,0,0,0,3,2,0,0.0,1830748.7446484475,1712107.9092407455,0.0,1
2049,10:43:52,27792497,230460,0,100855432.0,0.0,1545728.0,1284440.0,1515336.2696630373,76279.6218711262,0.0,0.0,0.0,0.0,,,704519.7374346597,1624234.9790166523,8787266.0,1383.0,27792497.0,704519.7374346597,1624234.9790166523,8787266.0,1383.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-378328090799,0,411940604.85413235,0.0,1284440.0,1545728.0,1518153.098265011,74148.70299187685,6641978.275007756,0,0,0,0,0,0,0,0,0.0,1600747.9863985432,1515336.2696630373,0.0,1
2050,10:43:53,21180382,197531,0,86412248.0,0.0,1341200.0,1098344.0,1309514.4346290887,75815.8826468116,0.0,0.0,0.0,0.0,,,505092.39143982873,1351138.5013398237,8177849.0,1026.0,21180382.0,505092.39143982873,1351138.5013398237,8177849.0,1026.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-197531,0,343596332.2338673,0.0,1098344.0,1341200.0,1312454.0524973783,73541.24873921475,7094680.157440683,0,0,0,0,0,0,0,0,0.0,1391564.2262542215,1309514.4346290887,0.0,1
2051,10:43:54,22895311,230450,0,100982416.0,0.0,1480144.0,1287112.0,1452603.0198662046,62684.09738844919,0.0,0.0,0.0,0.0,,,498168.24208348326,1459993.3433084604,8820377.0,757.0,22895311.0,498168.24208348326,1459993.3433084604,8820377.0,757.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-220982,0,410087841.32676405,0.0,1287112.0,1480144.0,1455238.5121557966,60677.56640541163,5840021.967787969,0,0,0,0,0,0,0,0,0.0,1530545.8507547295,1452603.0198662046,0.0,1
2052,10:43:55,27031213,241490,2,105844968.0,0.0,1605040.0,1411576.0,1580035.0319703987,60560.90447057887,0.0,0.0,0.0,0.0,,,497271.80807088595,1241468.1836180298,7368638.0,856.0,27031111.0,497238.4747375526,1241413.0262673562,7368541.0,856.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,3056,80,424856810.7133143,19417.475728155343,1411576.0,1605040.0,1582456.7782834596,58787.69381220138,5363067.535746374,0,0,0,0,1,0,0,0,1.0,1666864.0421211848,1580035.0319703987,0.0,1
2053,10:43:56,38296097,223890,14,98061650.0,922.0,1465296.0,1249328.0,1438117.395471832,64808.456908558604,440.0,0.0,115.25,200.6494811498756,,,1199454.8269018892,2913671.7657152633,13417356.0,930.0,38296045.0,1336481.6083635648,3028714.3142646854,13457552.0,931.0,1456023.0,262038.14285714284,413223.07431026566,915025.0,1.0,0,0,0,0,-93274841674316,256,397055429.8569715,18.69204391201505,1249328.0,1465296.0,1440624.4106642317,62839.84098293911,5640924.215162616,0,0,0,0,1,1,0,0,1.0,1520168.9824846925,1438117.395471832,115.25,1
2054,10:43:57,42822999,232324,4,101705680.0,560.0,1418088.0,1171440.0,1388815.586194387,73213.19608744422,280.0,0.0,140.0,161.65807537309522,,,1286338.1386666987,2939943.7520400574,14161997.0,1126.0,42822999.0,1313617.5672381273,2970518.3286113217,14166642.0,1127.0,4555.0,1518.3333333333337,2628.0984253511765,4553.0,1.0,1,0,0,0,3381604,128,411553751.4264774,27.92964522368155,1171440.0,1418320.0,1391652.7612174798,71240.88347895541,6468772.470662686,0,0,1,0,0,1,0,0,1.0,1473384.8794598957,1388815.586194387,140.0,1
2055,10:43:58,37503484,236175,0,103550632.0,0.0,1631528.0,1457576.0,1608947.196680049,53909.058291690606,0.0,0.0,0.0,0.0,,,1061083.4746435133,2318109.924854681,11089924.0,1522.0,37503484.0,1061083.4746435133,2318109.924854681,11089924.0,1522.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,-379387509651,0,483342389.4054488,0.0,1457576.0,1631528.0,1611257.5988325966,52308.071192984455,4751586.680515849,0,0,1,0,0,1,1,0,0.0,1720997.602866187,1608947.196680049,0.0,1
2056,10:43:59,38551394,235218,6,103000656.0,0.0,1698960.0,1463088.0,1665831.0183713923,76686.35721143035,0.0,0.0,0.0,0.0,,,1723862.996215105,4298977.987425375,16701123.0,1656.0,38551338.0,1858831.7234878324,4389710.586077744,16701180.0,1658.0,1237258.0,247451.6,343439.06073538,697887.0,0.0,0,0,0,0,-379389950069,0,503906232.2072693,4.849205861720045,1463088.0,1698960.0,1669272.0871178797,74291.08346455157,7229681.09225129,0,0,0,0,0,0,0,0,1.0,1774079.0804400293,1665831.0183713923,0.0,1
2057,10:44:00,35159578,233004,18,101965018.0,2138.0,1582892.0,1325256.0,1547943.9035194132,81965.83805229796,1028.0,0.0,216.4,431.6111502319641,,,1113476.0245569195,2462331.9044890855,10478057.0,1088.0,35076913.0,1205431.3461255468,2526880.5184198874,10482108.0,1088.0,1244008.0,153846.6984126984,274159.2176824931,674082.0,3.0,1,0,0,0,2449042,592,455774158.90242594,28.32095322576189,1325256.0,1583428.0,1551487.436642765,79569.83176859177,7537736.296601887,0,0,1,0,1,1,0,0,2.0,1644613.6631147845,1547943.9035194132,216.4,1
2058,10:44:01,37811468,221595,8,97090344.0,1680.0,1614200.0,1420952.0,1586256.8385315996,62508.637518955125,280.0,0.0,210.0,129.6148139681572,,,1601382.6220476632,3440724.4269874752,12810493.0,1317.0,36551154.0,1461348.6220476632,3163269.0296251243,12139067.0,1317.0,1260210.0,180030.00000000003,306992.0124129182,671427.0,2.0,1,0,0,0,-379388740554,256,455457690.16073257,6.347619444345264,1420904.0,1614432.0,1589301.6271801358,60630.31268198124,5926223.20313321,0,0,1,0,0,1,0,0,4.0,1691606.9190370906,1586256.8385315996,210.0,1
2059,10:44:02,35667988,234370,5,102700624.0,0.0,1767800.0,1573060.0,1741072.0127940997,62793.016331168896,0.0,0.0,0.0,0.0,,,1138751.031444093,2375490.9208416813,10127280.0,1267.0,35667142.0,1184413.3885869503,2417736.9869139027,10127282.0,1267.0,129038.0,32259.5,63991.416994781415,128245.0,1.0,1,0,0,0,-379388853041,184,488286667.7834446,38.7479754182844,1573060.0,1767800.0,1743731.7574674506,60850.35472996892,6011267.648641356,0,0,1,0,0,3,1,0,1.0,1849073.3776546097,1741072.0127940997,0.0,1
2060,10:44:03,24630882,176075,10,77183080.0,104.0,1128132.0,991728.0,1106261.3731766832,47553.89060170113,52.0,0.0,13.000000000000002,24.071322594086343,,,1109374.087855242,2189390.5106013916,8144521.0,1062.0,24254436.0,1102536.8151279693,2176896.506031944,8040944.0,1059.0,511855.0,73124.71428571429,125724.4658816974,281614.0,4.0,1,0,0,0,-1138169089189,320,297679659.4033254,35.558859702362646,991712.0,1128132.0,1108651.538376265,45920.85873521844,4544504.415140949,0,0,1,0,0,2,1,0,4.0,1172618.7084666078,1106261.3731766832,13.0,1
2061,10:44:04,35207241,234026,0,102579904.0,0.0,1732968.0,1550808.0,1703536.971651279,63127.08826901361,0.0,0.0,0.0,0.0,,,1204871.8095087577,2530942.8987737973,10332404.0,2159.0,35207241.0,1204871.8095087577,2530942.8987737973,10332404.0,2159.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4216352,0,522813595.9958337,0.0,1550808.0,1732968.0,1706689.2611574377,60953.9188207886,6366983.494145774,0,0,0,0,0,0,0,0,0.0,1822016.9757569914,1703536.971651279,0.0,1
2062,10:44:05,33275411,230796,14,101148502.0,2250.0,1615987.0,1430596.0,1588758.7076158454,61625.8218086592,1125.0,0.0,392.3333333333333,584.1170313952682,,,1316610.6649168404,2702756.7591353133,11400395.0,1019.0,32813495.0,1143770.9359791114,2424439.657457095,10938590.0,1016.0,4771.0,1190.1000000000001,2092.491746919648,4319.0,6.0,1,0,0,0,8788527,464,489354424.4198067,4866.182909867218,1430528.0,1616565.0,1591591.8473264978,59832.76594136124,5916413.83793636,0,0,1,0,1,3,2,0,6.0,1693578.8495429666,1588758.7076158454,392.3333333333334,1
2063,10:44:06,19135946,149312,2,65599488.0,0.0,552200.0,503600.0,546930.7308628904,13505.697222917568,0.0,0.0,0.0,0.0,,,243837.2734944424,687624.0517273087,5322640.0,286.0,19135852.0,243806.60682777574,687570.9355025431,5322548.0,286.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,2973644,0,128843161.07087249,21052.631578947367,503600.0,552200.0,547458.444163871,13129.009983747346,1194932.5490683948,0,0,0,0,0,0,0,0,1.0,565569.9111195306,546930.7308628904,0.0,1
2064,10:44:07,46708058,76526,42,33631072.0,0.0,247720.0,236776.0,247253.72385292128,1930.688317128151,0.0,0.0,0.0,0.0,8403546500.044737,19430806.241160303,656181.1354828603,2127007.5245676674,14518004.0,47.0,46707926.0,932000.9997202979,2474486.695071596,14518086.0,47.0,22348185.0,545077.6829268292,1287636.5513955876,5975522.0,0.0,0,0,0,0,-26338,0,19430804.361817427,1.879342876129334,236776.0,247720.0,247283.13744206863,1902.4346338239293,96576.66316007852,0,0,0,0,0,0,0,0,1.0,251282.0725826396,247253.72385292128,0.0,1
2065,10:44:08,7058466,35120,0,15444736.0,0.0,108024.0,104208.0,107834.63225806452,659.6485954492421,0.0,0.0,0.0,0.0,3267796869.322873,8409865.973571101,53879.98743313539,177007.55703037276,1847179.0,17.0,7058466.0,53879.98743313539,177007.55703037276,1847179.0,17.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-35120,0,8409865.973571101,0.0,104208.0,108024.0,107857.18856400863,650.2191314366983,32884.303350718845,0,0,0,0,0,0,0,0,0.0,109300.42068701277,107834.63225806452,0.0,1
2066,10:44:09,6879693,26586,0,11695104.0,0.0,75680.0,74312.0,75623.42857142857,274.73963657716814,0.0,0.0,0.0,0.0,,,47275.467426706164,185363.9071594031,2160754.0,9.0,6879693.0,47275.467426706164,185363.9071594031,2160754.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-26446,0,3769602.3752832906,0.0,74312.0,75680.0,75624.58947368422,271.98698970111315,3905.9729323308275,0,0,0,0,0,0,0,0,0.0,76543.28193250597,75623.42857142857,0.0,1
2067,10:44:10,4671701,22560,0,9923760.0,0.0,54560.0,54560.0,54560.0,0.0,0.0,0.0,0.0,0.0,2054830925.9747484,10670070.286306245,373381.99207742274,657920.5412130918,1530098.0,8.0,4671701.0,373381.99207742274,657920.5412130918,1530098.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1986,0,10670070.286306245,0.0,54560.0,54560.0,54560.0,0.0,0.0,0,0,0,0,0,3,2,0,0.0,55449.64301994302,54560.0,0.0,1
2068,10:44:11,10634083,36688,0,16120976.0,0.0,99880.0,89728.0,99582.6134428584,1630.4075880846315,0.0,0.0,0.0,0.0,2399710289.508815,5460662.040591072,93235.1538661239,429492.5539157066,2796245.0,13.0,10634083.0,93235.1538661239,429492.5539157066,2796245.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,420,0,5460662.040591072,0.0,89728.0,99880.0,99588.07387987032,1617.6973816383477,75076.10431553757,0,0,0,0,0,0,0,0,0.0,100654.95999379386,99582.6134428584,0.0,1
2069,10:44:12,4073574,26338,0,11588720.0,0.0,73480.0,73480.0,73480.0,0.0,0.0,0.0,0.0,0.0,2976238974.630168,6764179.487795836,21109.66719154295,67579.04675110792,788974.0,8.0,4073574.0,21109.66719154295,67579.04675110792,788974.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7854,0,6764179.487795836,0.0,73480.0,73480.0,73480.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,74430.6112990004,73480.0,0.0,1
2070,10:44:13,6111025,39384,0,17328960.0,0.0,87560.0,87560.0,87560.0,0.0,0.0,0.0,0.0,0.0,1793584190.249419,4076327.7051123157,30749.76869880272,99347.32534891876,1198343.0,2.0,6111025.0,30749.76869880272,99347.32534891876,1198343.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2856,0,4076327.7051123157,0.0,87560.0,87560.0,87560.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,88241.28143394814,87560.0,0.0,1
2071,10:44:14,4467474,27504,0,12088800.0,0.0,73040.0,66560.0,72831.14879774688,1123.8370607581085,0.0,0.0,0.0,0.0,1567957502.8226755,3567046.505112698,26483.451416818993,63001.52494470732,630435.0,10.0,4467474.0,26483.451416818993,63001.52494470732,630435.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7854,0,3567046.505112698,0.0,66560.0,73040.0,72835.11896558221,1114.2309624835864,43168.336025744735,0,0,0,0,0,0,0,0,0.0,73643.25793405333,72831.14879774688,0.0,1
2072,10:44:15,2299501,10418,0,4566640.0,0.0,32120.0,23480.0,31834.00652218782,1481.8620734178141,0.0,0.0,0.0,0.0,607944154.8836428,1387491.9998420782,16180.446161222128,52878.56347040105,522451.0,20.0,2299501.0,16180.446161222128,52878.56347040105,522451.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3528,0,1387491.999842078,0.0,23480.0,32120.0,31840.30474132778,1467.9112347549503,67337.61360018984,0,0,0,0,0,0,0,0,0.0,32401.58937940981,31834.006522187825,0.0,1
2073,10:44:16,7552547,7912,0,3477104.0,0.0,21120.0,19032.0,21006.879586944495,473.6091471893458,0.0,0.0,0.0,0.0,488933377.09652835,1112684.8871817228,44117.0779880616,203393.45205231963,1172543.0,12.0,7552547.0,44117.0779880616,203393.45205231963,1172543.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11944,0,1112684.8871817226,0.0,19032.0,21120.0,21010.01142857143,467.317406695559,28512.64456889966,0,0,0,0,0,0,0,0,0.0,21418.45538140021,21006.879586944495,0.0,1
2074,10:44:17,18051788,10432,40,4566270.0,4586.0,43048.0,36136.0,42153.38695652174,1509.2519491845915,976.0,0.0,114.64999999999996,271.47050177382687,3327353437.247666,9052091.870466001,262631.9269938012,693588.9314877526,3672631.0,84.0,18051695.0,610988.1066510706,1429540.897248958,6878000.0,85.0,15754442.0,403960.0512820513,821094.2429148706,3298176.0,0.0,0,0,0,0,15368,1328,9052089.331519192,2.5389468093182392,36136.0,43376.0,42187.27172956275,1552.0326845509305,116738.64142649333,0,0,0,0,1,0,0,0,1.0,44291.21284115329,42153.38695652174,114.65,1
2075,10:44:18,1427114,3918,0,1719168.0,0.0,15552.0,13464.0,15401.45928853755,468.84336138063816,0.0,0.0,0.0,0.0,1479857558.0605297,3910436.2943975744,13382.793308710254,31912.509492897418,259120.0,27.0,1427114.0,13382.793308710254,31912.509492897418,259120.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-177474017175,0,3910436.2943975744,0.0,13464.0,15552.0,15417.44294962866,460.7887453223581,21951.035691026762,0,0,0,0,0,0,0,0,0.0,16453.456389986826,15401.45928853755,0.0,1
2076,10:44:19,986281,5844,2,2553472.0,0.0,24640.0,16576.0,24443.591443850266,1180.265901124278,0.0,0.0,0.0,0.0,1169414180.5831838,2663503.4728675038,29852.90416096055,64462.07026351425,246701.0,18.0,986281.0,44307.30416096054,78605.33458459176,246766.0,18.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,-1185994269792,40,2663485.0240445384,18.448822965094827,16576.0,24640.0,24447.14833052588,1171.6566110047745,35173.59255115271,0,0,0,0,1,0,0,0,0.0,25029.8816399287,24443.59144385027,0.0,1
2077,10:44:20,247553,1506,0,661344.0,0.0,6600.0,5952.0,6576.857142857142,121.34210519645066,0.0,0.0,0.0,0.0,477249293.16230446,1084908.886241226,2897.81078117862,4655.855915516855,27519.0,11.0,247553.0,2897.81078117862,4655.855915516855,27519.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,26196,0,1084908.886241226,0.0,5952.0,6600.0,6577.263157894737,120.29287568201877,1607.8195488721803,0,0,0,0,0,0,0,0,0.0,6878.571428571429,6576.857142857142,0.0,1
2078,10:44:21,620061,3584,0,1567600.0,0.0,18480.0,14520.0,18262.835294117645,911.7442465774707,0.0,0.0,0.0,0.0,556418225.7251695,1267305.0532456231,7998.474854562183,15442.435467987181,109485.0,25.0,620061.0,7998.474854562183,15442.435467987181,109485.0,25.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64520,0,1267305.0532456231,0.0,14520.0,18480.0,18268.084264288962,901.0048978967598,43626.15161491955,0,0,0,0,0,0,0,0,0.0,18830.93137254902,18262.835294117645,0.0,1
2079,10:44:22,15137937,1996,12,852730.0,4292.0,19485.0,10784.0,18176.92347411728,2160.164642140871,2146.0,0.0,715.3333333333333,1108.1896347948154,2454387877.856562,7872995.834052185,669063.4018518574,2534452.4717641245,9812086.0,43.0,15137937.0,1136420.437566143,3287003.1285597454,9812086.0,43.0,1732.0,346.4,474.20337231886435,950.0,3.0,0,0,0,0,62742,416,7872993.0813742,2.7526779834634914,10784.0,20490.0,18355.51356972225,2417.2920781895664,407845.9471881583,0,0,0,0,2,0,0,0,0.0,19645.099443135576,18176.923474117284,715.3333333333335,1
2080,10:44:23,180768,1050,0,460128.0,0.0,7040.0,6104.0,7001.428571428571,187.31936309424648,0.0,0.0,0.0,0.0,477968912.38659656,1086775.1198297734,2912.0215061320587,4226.818490254167,19908.0,12.0,180768.0,2912.0215061320587,4226.818490254167,19908.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18308,0,1086775.1198297734,0.0,6104.0,7040.0,7002.228498074454,185.4375249900716,2661.953420135705,0,0,0,0,0,0,0,0,0.0,7343.685714285714,7001.428571428571,0.0,1
2081,10:44:24,345354,2294,0,1003312.0,0.0,11880.0,8856.0,11717.899690402477,690.1315215210208,0.0,0.0,0.0,0.0,962017030.3079386,2189058.205737094,4029.4242452734916,8343.521690809142,62108.0,17.0,345354.0,4029.4242452734916,8343.521690809142,62108.0,17.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,26896,0,2189058.205737094,0.0,8856.0,11880.0,11722.144197266149,681.3115315309275,34985.461674714315,0,0,0,0,0,0,0,0,0.0,12162.01362229102,11717.899690402477,0.0,1
2082,10:44:25,1128944,10988,0,4805056.0,0.0,30800.0,15968.0,30569.48705882353,1795.9954812970598,0.0,0.0,0.0,0.0,959247494.9492749,2190142.436255073,6585.9420017645425,13280.000301714485,106758.0,9.0,1128944.0,6585.9420017645425,13280.000301714485,106758.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2394760,0,2190142.436255073,0.0,15968.0,30800.0,30571.943235572377,1788.248906037562,67848.12891535422,0,0,0,0,0,0,0,0,0.0,30999.121792717084,30569.48705882353,0.0,1
2083,10:44:26,1672720,9184,3,4032736.0,0.0,26840.0,23168.0,26665.424863062635,788.383481355381,0.0,0.0,0.0,0.0,602038628.715103,1419577.2422655215,11152.952392604178,22787.05798957739,187358.0,159.0,1672493.0,10969.452392604178,22725.53969961416,187131.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1298896,96,1389445.879375538,30131.362889983586,23168.0,26840.0,26669.570640680075,779.3186643762378,34766.08964193117,0,0,0,0,0,2,2,0,3.0,27164.13930932697,26665.424863062635,0.0,1
